model,series,x,bf
Meta-Llama-3-8B,external_random_delta_4,130,22.05976361917257
Meta-Llama-3-8B,external_random_delta_4,131,21.957311450121956
Meta-Llama-3-8B,external_random_delta_4,132,21.883531885111402
Meta-Llama-3-8B,external_random_delta_4,133,21.791142606912466
Meta-Llama-3-8B,external_random_delta_4,134,21.699586661790896
Meta-Llama-3-8B,external_random_delta_4,135,21.607237417082146
Meta-Llama-3-8B,external_random_delta_4,136,21.519909136601214
Meta-Llama-3-8B,external_random_delta_4,137,21.42480479501786
Meta-Llama-3-8B,external_random_delta_4,138,21.34681144367496
Meta-Llama-3-8B,external_random_delta_4,139,21.26855780202608
Meta-Llama-3-8B,external_random_delta_4,140,21.177409923022175
Meta-Llama-3-8B,external_random_delta_4,141,21.1133518771384
Meta-Llama-3-8B,external_random_delta_4,142,21.036083540248303
Meta-Llama-3-8B,external_random_delta_4,143,20.954205854673937
Meta-Llama-3-8B,external_random_delta_4,144,20.864059347664078
Meta-Llama-3-8B,external_random_delta_4,145,20.77598254261614
Meta-Llama-3-8B,external_random_delta_4,146,20.696616514548474
Meta-Llama-3-8B,external_random_delta_4,147,20.612652523841867
Meta-Llama-3-8B,external_random_delta_4,148,20.528668026468768
Meta-Llama-3-8B,external_random_delta_4,149,20.450632492361173
Meta-Llama-3-8B,external_random_delta_4,150,20.373959971893488
Meta-Llama-3-8B,external_random_delta_4,151,20.278606302484423
Meta-Llama-3-8B,external_random_delta_4,152,20.193227210114735
Meta-Llama-3-8B,external_random_delta_4,153,20.112085975595235
Meta-Llama-3-8B,external_random_delta_4,154,20.028512353632177
Meta-Llama-3-8B,external_random_delta_4,155,19.95649187918159
Meta-Llama-3-8B,external_random_delta_4,156,19.88368477102944
Meta-Llama-3-8B,external_random_delta_4,157,19.803384782343606
Meta-Llama-3-8B,external_random_delta_4,158,19.734741455788672
Meta-Llama-3-8B,external_random_delta_4,159,19.644178519233552
Meta-Llama-3-8B,external_random_delta_4,160,19.5749585082796
Meta-Llama-3-8B,external_random_delta_4,161,19.49647084389478
Meta-Llama-3-8B,external_random_delta_4,162,19.423292000107985
Meta-Llama-3-8B,external_random_delta_4,163,19.345867205795496
Meta-Llama-3-8B,external_random_delta_4,164,19.272799411188508
Meta-Llama-3-8B,external_random_delta_4,165,19.20242364090314
Meta-Llama-3-8B,external_random_delta_4,166,19.13432967745751
Meta-Llama-3-8B,external_random_delta_4,167,19.07230975072985
Meta-Llama-3-8B,external_random_delta_4,168,19.002034931714164
Meta-Llama-3-8B,external_random_delta_4,169,18.932021850671706
Meta-Llama-3-8B,external_random_delta_4,170,18.87133064116638
Meta-Llama-3-8B,external_random_delta_4,171,18.8104309246654
Meta-Llama-3-8B,external_random_delta_4,172,18.73913192686258
Meta-Llama-3-8B,external_random_delta_4,173,18.692936065458742
Meta-Llama-3-8B,external_random_delta_4,174,18.6231785243805
Meta-Llama-3-8B,external_random_delta_4,175,18.57064081649448
Meta-Llama-3-8B,external_random_delta_4,176,18.51913973619734
Meta-Llama-3-8B,external_random_delta_4,177,18.465852957640116
Meta-Llama-3-8B,external_random_delta_4,178,18.40339148323776
Meta-Llama-3-8B,external_random_delta_4,179,18.34314493684175
Meta-Llama-3-8B,external_random_delta_4,180,18.280610322780586
Meta-Llama-3-8B,external_random_delta_4,181,18.222600743752484
Meta-Llama-3-8B,external_random_delta_4,182,18.173020276690167
Meta-Llama-3-8B,external_random_delta_4,183,18.111046254012006
Meta-Llama-3-8B,external_random_delta_4,184,18.043556778446604
Meta-Llama-3-8B,external_random_delta_4,185,17.976660266349867
Meta-Llama-3-8B,external_random_delta_4,186,17.91202868286993
Meta-Llama-3-8B,external_random_delta_4,187,17.851352806253335
Meta-Llama-3-8B,external_random_delta_4,188,17.79562565743848
Meta-Llama-3-8B,external_random_delta_4,189,17.73731023456311
Meta-Llama-3-8B,external_random_delta_4,190,17.684716961035882
Meta-Llama-3-8B,external_random_delta_4,191,17.632484999355448
Meta-Llama-3-8B,external_random_delta_4,192,17.580827050126874
Meta-Llama-3-8B,external_random_delta_4,193,17.5248235307013
Meta-Llama-3-8B,external_random_delta_4,194,17.475672816949533
Meta-Llama-3-8B,external_random_delta_4,195,17.424323441593653
Meta-Llama-3-8B,external_random_delta_4,196,17.370662496016386
Meta-Llama-3-8B,external_random_delta_4,197,17.322981494885944
Meta-Llama-3-8B,external_random_delta_4,198,17.27610717680927
Meta-Llama-3-8B,external_random_delta_4,199,17.234527228579296
Meta-Llama-3-8B,external_random_delta_4,200,17.180143713515072
Meta-Llama-3-8B,external_random_delta_4,201,17.132485676376753
Meta-Llama-3-8B,external_random_delta_4,202,17.085980925937275
Meta-Llama-3-8B,external_random_delta_4,203,17.037084558621398
Meta-Llama-3-8B,external_random_delta_4,204,16.98686047087153
Meta-Llama-3-8B,external_random_delta_4,205,16.93238150694689
Meta-Llama-3-8B,external_random_delta_4,206,16.877471626513845
Meta-Llama-3-8B,external_random_delta_4,207,16.835868767439006
Meta-Llama-3-8B,external_random_delta_4,208,16.79216244003108
Meta-Llama-3-8B,external_random_delta_4,209,16.752931552312905
Meta-Llama-3-8B,external_random_delta_4,210,16.709549889638645
Meta-Llama-3-8B,external_random_delta_4,211,16.664322720265567
Meta-Llama-3-8B,external_random_delta_4,212,16.623873059950586
Meta-Llama-3-8B,external_random_delta_4,213,16.584859171828967
Meta-Llama-3-8B,external_random_delta_4,214,16.541881504086028
Meta-Llama-3-8B,external_random_delta_4,215,16.4923130354402
Meta-Llama-3-8B,external_random_delta_4,216,16.43915528032011
Meta-Llama-3-8B,external_random_delta_4,217,16.399669897751743
Meta-Llama-3-8B,external_random_delta_4,218,16.349096767165534
Meta-Llama-3-8B,external_random_delta_4,219,16.299023780501095
Meta-Llama-3-8B,external_random_delta_4,220,16.25246268722889
Meta-Llama-3-8B,external_random_delta_4,221,16.20579957730337
Meta-Llama-3-8B,external_random_delta_4,222,16.16219854657397
Meta-Llama-3-8B,external_random_delta_4,223,16.115753941173946
Meta-Llama-3-8B,external_random_delta_4,224,16.071408056783902
Meta-Llama-3-8B,external_random_delta_4,225,16.024406254936945
Meta-Llama-3-8B,external_random_delta_4,226,15.98425418565329
Meta-Llama-3-8B,external_random_delta_4,227,15.947043027987693
Meta-Llama-3-8B,external_random_delta_4,228,15.910754245397376
Meta-Llama-3-8B,external_random_delta_4,229,15.880447746430274
Meta-Llama-3-8B,external_random_delta_4,230,15.839603476851627
Meta-Llama-3-8B,external_random_delta_4,231,15.793172827842948
Meta-Llama-3-8B,external_random_delta_4,232,15.755058524493638
Meta-Llama-3-8B,external_random_delta_4,233,15.714367619238791
Meta-Llama-3-8B,external_random_delta_4,234,15.673410306817644
Meta-Llama-3-8B,external_random_delta_4,235,15.63824007604352
Meta-Llama-3-8B,external_random_delta_4,236,15.603102071769232
Meta-Llama-3-8B,external_random_delta_4,237,15.568626781286573
Meta-Llama-3-8B,external_random_delta_4,238,15.534704750284941
Meta-Llama-3-8B,external_random_delta_4,239,15.500732855421324
Meta-Llama-3-8B,external_random_delta_4,240,15.470946676117896
Meta-Llama-3-8B,external_random_delta_4,241,15.4374839357833
Meta-Llama-3-8B,external_random_delta_4,242,15.400907483606357
Meta-Llama-3-8B,external_random_delta_4,243,15.35996391454375
Meta-Llama-3-8B,external_random_delta_4,244,15.326741830502277
Meta-Llama-3-8B,external_random_delta_4,245,15.291027011933767
Meta-Llama-3-8B,external_random_delta_4,246,15.256033556814776
Meta-Llama-3-8B,external_random_delta_4,247,15.224729816166311
Meta-Llama-3-8B,external_random_delta_4,248,15.19775340903493
Meta-Llama-3-8B,external_random_delta_4,249,15.15775168648934
Meta-Llama-3-8B,external_random_delta_4,250,15.12157084233047
Meta-Llama-3-8B,external_random_delta_4,251,15.089535784368016
Meta-Llama-3-8B,external_random_delta_4,252,15.05720611365518
Meta-Llama-3-8B,external_random_delta_4,253,15.021997526097385
Meta-Llama-3-8B,external_random_delta_4,254,14.989519900596855
Meta-Llama-3-8B,external_random_delta_4,255,14.954091447392084
Meta-Llama-3-8B,external_random_delta_4,256,14.918479760692772
Meta-Llama-3-8B,external_random_delta_4,257,14.886854803950708
Meta-Llama-3-8B,external_random_delta_4,258,14.856488896012104
Meta-Llama-3-8B,external_random_delta_4,259,14.823296487427445
Meta-Llama-3-8B,external_random_delta_4,260,14.792712730132521
Meta-Llama-3-8B,external_random_delta_4,261,14.757651365451329
Meta-Llama-3-8B,external_random_delta_4,262,14.727043845408314
Meta-Llama-3-8B,external_random_delta_4,263,14.692266574868317
Meta-Llama-3-8B,external_random_delta_4,264,14.662392093779516
Meta-Llama-3-8B,external_random_delta_4,265,14.633182191134551
Meta-Llama-3-8B,external_random_delta_4,266,14.606459792818274
Meta-Llama-3-8B,external_random_delta_4,267,14.577805274261928
Meta-Llama-3-8B,external_random_delta_4,268,14.552532449731752
Meta-Llama-3-8B,external_random_delta_4,269,14.522053884834028
Meta-Llama-3-8B,external_random_delta_4,270,14.491134519695702
Meta-Llama-3-8B,external_random_delta_4,271,14.465688049614092
Meta-Llama-3-8B,external_random_delta_4,272,14.439991740570344
Meta-Llama-3-8B,external_random_delta_4,273,14.409302525533823
Meta-Llama-3-8B,external_random_delta_4,274,14.378704744762974
Meta-Llama-3-8B,external_random_delta_4,275,14.35298048525
Meta-Llama-3-8B,external_random_delta_4,276,14.32280875812026
Meta-Llama-3-8B,external_random_delta_4,277,14.294314525750263
Meta-Llama-3-8B,external_random_delta_4,278,14.266783996380363
Meta-Llama-3-8B,external_random_delta_4,279,14.236808968554623
Meta-Llama-3-8B,external_random_delta_4,280,14.209320552557136
Meta-Llama-3-8B,external_random_delta_4,281,14.183903621193513
Meta-Llama-3-8B,external_random_delta_4,282,14.156361737989656
Meta-Llama-3-8B,external_random_delta_4,283,14.126735069133497
Meta-Llama-3-8B,external_random_delta_4,284,14.095955557327963
Meta-Llama-3-8B,external_random_delta_4,285,14.064228470542664
Meta-Llama-3-8B,external_random_delta_4,286,14.032304363605098
Meta-Llama-3-8B,external_random_delta_4,287,14.001645579795015
Meta-Llama-3-8B,external_random_delta_4,288,13.971403244476914
Meta-Llama-3-8B,external_random_delta_4,289,13.94415614446452
Meta-Llama-3-8B,external_random_delta_4,290,13.917651592867799
Meta-Llama-3-8B,external_random_delta_4,291,13.891256648592767
Meta-Llama-3-8B,external_random_delta_4,292,13.862262923638937
Meta-Llama-3-8B,external_random_delta_4,293,13.83490594973866
Meta-Llama-3-8B,external_random_delta_4,294,13.810059900336418
Meta-Llama-3-8B,external_random_delta_4,295,13.786827266286522
Meta-Llama-3-8B,external_random_delta_4,296,13.760632477174383
Meta-Llama-3-8B,external_random_delta_4,297,13.735274251334406
Meta-Llama-3-8B,external_random_delta_4,298,13.71209575083535
Meta-Llama-3-8B,external_random_delta_4,299,13.687236244839761
Meta-Llama-3-8B,external_random_delta_4,300,13.664855039609884
Meta-Llama-3-8B,external_random_delta_4,301,13.640228834357051
Meta-Llama-3-8B,external_random_delta_4,302,13.615016907524355
Meta-Llama-3-8B,external_random_delta_4,303,13.592438177271081
Meta-Llama-3-8B,external_random_delta_4,304,13.5681185916529
Meta-Llama-3-8B,external_random_delta_4,305,13.546794860280693
Meta-Llama-3-8B,external_random_delta_4,306,13.521299285705643
Meta-Llama-3-8B,external_random_delta_4,307,13.494969642646035
Meta-Llama-3-8B,external_random_delta_4,308,13.470325385365566
Meta-Llama-3-8B,external_random_delta_4,309,13.446011473980317
Meta-Llama-3-8B,external_random_delta_4,310,13.420585659704148
Meta-Llama-3-8B,external_random_delta_4,311,13.397504093023759
Meta-Llama-3-8B,external_random_delta_4,312,13.374493103818072
Meta-Llama-3-8B,external_random_delta_4,313,13.353787097995536
Meta-Llama-3-8B,external_random_delta_4,314,13.333652511818006
Meta-Llama-3-8B,external_random_delta_4,315,13.313095079025771
